Modèle	JensenShannonDiv	BrierScore	CrossEntropy
IR-RBF	0.0022928140195310775	18.604373523988077	-53.850480037420375
ICIR-RBF	0.009947187537173751	140.0214740150338	-58.53010821069276
IR-EXP	0.009250289307516046	121.51031313835708	-57.65786636091323
Naive	0.010348529650239326	145.81291494559997	-58.76794934905379
BLC	0.010096078448622132	140.98963747347742	-58.53006855802422
IMMSBM	0.017277744481410534	223.63193513675802	-61.6608117905094
CoC	0.009292037444597603	122.83608891026618	-57.744468765172286
Random	0.08610840196992953	1434.5880101254693	-115.33440254182716
